"","id","long","lat","states"
"693",972132037476929536,-79.8108318,40.1868585,"pennsylvania"
"694",972112746782318592,-75.39134,39.83268,"pennsylvania"
"695",972140281985425408,-79.0192997,35.7595731,"north carolina"
"696",972140258925137920,-80.3277279,35.383255,"north carolina"
"697",972140207968579584,-82.907123,40.4172871,"ohio"
"698",972113897695203328,-74.07607769,42.37837838,"new york"
"699",972139497344380928,-81.2670131,29.7983039,"florida"
"700",972139417405095936,-76.6121893,39.2903848,"maryland"
"701",972139398010720256,-102.4107493,34.2331373,"texas"
"702",972139383955558400,-93.1668858,44.8041322,"minnesota"
"703",972139188719181824,-86.7816016,36.1626638,"tennessee"
"704",972139142812524544,-74.0059728,40.7127753,"new york"
"705",972139123485024256,-80.637181,36.5331523,"north carolina"
"706",972139073031884800,-76.4519658,40.3405166,"pennsylvania"
"707",972138987128328192,-73.2122666,44.4762123,"vermont"
"708",972138978680954880,-71.3273346,42.8806437,"new hampshire"
"709",972138948804820992,-76.803101,42.079016,"new york"
"710",972138938499387392,-85.8355735,31.3205196,"alabama"
"711",972138922888368128,-71.3824374,42.4072107,"massachusetts"
"712",972138903036624896,-79.8216969,36.1014307,"north carolina"
"713",972138883352850432,-80.5506221,37.1382689,"virginia"
"714",972138822501679104,-88.452716,44.1869896,"wisconsin"
"715",972138807003762688,-119.4179324,36.778261,"california"
"716",971895572515950592,-157.8374802,21.2809329,"hawaii"
"717",971449123105837056,-78.93686712,36.00769126,"north carolina"
"718",971431937259790336,-81.542072,40.969238,"ohio"
"719",971305151825838080,-75.55561879,39.78020228,"delaware"
"720",972137778535333888,-118.1411495,34.1447747,"california"
"721",972137578722938880,-74.0059728,40.7127753,"new york"
"722",972136400370982912,-96.7969879,32.7766642,"texas"
"723",972136155092340736,-77.2716502,39.1731621,"maryland"
"724",972133598856818688,-119.4179324,36.778261,"california"
"725",972132196231376896,-96.336499,30.618531,"texas"
"726",972132084977487872,-87.6297982,41.8781136,"illinois"
"727",972131001907412992,-90.1635442,30.0144158,"louisiana"
"728",972129608865910784,-77.0368707,38.9071923,"district of columbia"
"729",972124855347892224,-95.712891,37.09024,"kansas"
"730",972123049255473152,-77.6109219,43.16103,"new york"
"731",972122681612128256,-73.134961,40.789142,"new york"
"732",972122209601900544,-95.0431997,40.7234542,"iowa"
"733",972122052869132288,-76.3592241,37.0835074,"virginia"
"734",972118702333276160,-90.6960721,30.0577282,"louisiana"
"735",972118094943580160,-93.7379667,36.4012037,"arkansas"
"736",972115797106724864,-111.8314724,33.4151843,"arizona"
"737",972111186543173632,-81.6943605,41.49932,"ohio"
"738",972110022934220800,-95.712891,37.09024,"kansas"
"739",971895572515950592,-157.8374802,21.2809329,"hawaii"
"740",971449123105837056,-78.93686712,36.00769126,"north carolina"
"741",971431937259790336,-81.542072,40.969238,"ohio"
"742",971305151825838080,-75.55561879,39.78020228,"delaware"
"743",972132407489933312,-94.822107,38.968427,"kansas"
"744",972132308802158592,-111.9260519,33.4941704,"arizona"
"745",972129911841460224,-79.9310512,32.7764749,"south carolina"
"746",972129608865910784,-77.0368707,38.9071923,"district of columbia"
"747",972127716865642496,-91.9623327,30.9842977,"louisiana"
"748",972127212857167872,-96.9423844,35.38837,"oklahoma"
"749",972126215028043776,-81.655651,30.3321838,"florida"
"750",972125994512416768,-87.3594528,36.5297706,"tennessee"
"751",972125548712513536,-75.5742467,40.6519679,"pennsylvania"
"752",972124855347892224,-95.712891,37.09024,"kansas"
"753",972124514829111296,-82.1400923,29.1871986,"florida"
"754",972124502242021376,-88.9906312,40.5142026,"illinois"
"755",972123111544954880,-122.6764815,45.5230622,"oregon"
"756",972123049255473152,-77.6109219,43.16103,"new york"
"757",972121076187697152,-77.1945247,41.2033216,"pennsylvania"
"758",972118943434530816,-76.6412712,39.0457549,"maryland"
"759",972111186543173632,-81.6943605,41.49932,"ohio"
"760",972111058348531712,-86.1349019,40.2671941,"indiana"
"761",972110308381687808,-95.712891,37.09024,"kansas"
"762",972110022934220800,-95.712891,37.09024,"kansas"
"763",972109834014416896,-74.0059728,40.7127753,"new york"
"764",972113897695203328,-74.07607769,42.37837838,"new york"
"765",972082691339423744,-86.0761,39.7656,"indiana"
"766",971885091642363904,-118.2436849,34.0522342,"california"
"767",971866248106590208,-95.712891,37.09024,"kansas"
"768",971744752608727040,-95.712891,37.09024,"kansas"
"769",971229544257552384,-71.0588801,42.3600825,"massachusetts"
"770",971180070269267968,-74.0059728,40.7127753,"new york"
"771",971054320413224960,-77.0368707,38.9071923,"district of columbia"
"772",971051087401750528,-71.0588801,42.3600825,"massachusetts"
"773",970797785107894272,-95.712891,37.09024,"kansas"
"774",970771591419387904,-118.2436849,34.0522342,"california"
"775",971850480182689792,-119.4179324,36.778261,"california"
"776",971850374607810560,-119.4179324,36.778261,"california"
"777",971849605724831744,-119.4179324,36.778261,"california"
"778",971849090249121792,-119.4179324,36.778261,"california"
"779",971796770517745664,-119.4179324,36.778261,"california"
"780",971795288393314304,-119.4179324,36.778261,"california"
"781",971795242285285376,-119.4179324,36.778261,"california"
"782",971795060114128896,-119.4179324,36.778261,"california"
"783",971794747529416704,-119.4179324,36.778261,"california"
"784",971791515323310080,-119.4179324,36.778261,"california"
"785",971790882964828160,-119.4179324,36.778261,"california"
"786",971790698730041344,-119.4179324,36.778261,"california"
"787",971790585043415040,-119.4179324,36.778261,"california"
"788",971790539535237120,-119.4179324,36.778261,"california"
"789",971517954591399936,-119.4179324,36.778261,"california"
"790",971517580224577536,-119.4179324,36.778261,"california"
"791",971517504945188864,-119.4179324,36.778261,"california"
"792",971517470824546304,-119.4179324,36.778261,"california"
"793",971517410682417152,-119.4179324,36.778261,"california"
"794",971517075322691584,-119.4179324,36.778261,"california"
"795",971517036722454528,-119.4179324,36.778261,"california"
"796",971850480182689024,-119.4179324,36.778261,"california"
"797",971850436532562944,-119.4179324,36.778261,"california"
"798",971850333134642944,-119.4179324,36.778261,"california"
"799",971850252608192000,-119.4179324,36.778261,"california"
"800",971850054360182016,-119.4179324,36.778261,"california"
"801",971850000853483008,-119.4179324,36.778261,"california"
"802",971849872029528064,-119.4179324,36.778261,"california"
"803",971849823321123968,-119.4179324,36.778261,"california"
"804",971849605724830976,-119.4179324,36.778261,"california"
"805",971849511025852032,-119.4179324,36.778261,"california"
"806",971849468449472000,-119.4179324,36.778261,"california"
"807",971849408387072000,-119.4179324,36.778261,"california"
"808",971849310106041984,-119.4179324,36.778261,"california"
"809",971849130560507008,-119.4179324,36.778261,"california"
"810",971849090249121024,-119.4179324,36.778261,"california"
"811",971796734820081024,-119.4179324,36.778261,"california"
"812",971794747529415936,-119.4179324,36.778261,"california"
"813",971790934248627968,-119.4179324,36.778261,"california"
"814",971790664521325952,-119.4179324,36.778261,"california"
"815",971790493993414016,-119.4179324,36.778261,"california"
"816",971790372060844032,-119.4179324,36.778261,"california"
"817",971790296806694016,-119.4179324,36.778261,"california"
"818",971517891609730944,-119.4179324,36.778261,"california"
"819",971517728379907968,-119.4179324,36.778261,"california"
"820",971517470824546048,-119.4179324,36.778261,"california"
"821",971516989079302016,-119.4179324,36.778261,"california"
"822",971516942476499968,-119.4179324,36.778261,"california"
"823",971516901879771008,-119.4179324,36.778261,"california"
"824",971516746313080064,-119.4179324,36.778261,"california"
"825",971516475319053952,-119.4179324,36.778261,"california"
"826",971515919687041024,-119.4179324,36.778261,"california"
"827",971492491278077056,-95.712891,37.09024,"kansas"
"828",971931340227608064,-83.0458,42.3314,"michigan"
"829",971848773679878016,-81.14483,35.25219,"north carolina"
"830",968957868039917056,-115.766,40.8364,"nevada"
"831",972125566005600000,-81.5861847,28.5652787,"florida"
"832",972125217995795968,-80.3350326,25.720399,"florida"
"833",972121650484400000,-83.6129939,42.2411499,"michigan"
"834",972119164138802944,-73.134961,40.789142,"new york"
"835",972118897670450944,-71.3824374,42.4072107,"massachusetts"
"836",972105333282888960,-81.6943605,41.49932,"ohio"
"837",972123649879740032,-84.5856,40.655,"ohio"
"838",972119789572324992,-80.9400635,40.0749817,"ohio"
"839",972127235544157952,-82.5521946,40.6603544,"ohio"
"840",972127232092188032,-75.3878525,39.907793,"pennsylvania"
"841",971933162409463040,-117.9193068,33.80696594,"california"
"842",971744511595548032,-79.8983,36.0767,"north carolina"
"843",972122639555702016,-119.4179324,36.778261,"california"
"844",971925555741363968,-98.7017911,29.49110064,"texas"
"845",972122695071494016,-122.4194155,37.7749295,"california"
"846",972122600074891008,-74.4056612,40.0583238,"new jersey"
"847",972122255672205056,-80.5883855,28.1489021,"florida"
"848",972122119889915008,-87.9064736,43.0389025,"wisconsin"
"849",972122090873729024,-77.0368707,38.9071923,"district of columbia"
"850",972122068786478976,-76.6412712,39.0457549,"maryland"
"851",972121951417363968,-83.8510732,43.0630833,"michigan"
"852",972121810421476992,-122.3320708,47.6062095,"washington"
"853",972121425875266944,-74.3118212,39.9652553,"new jersey"
"854",972001279567265024,-80.1341,25.813,"florida"
"855",971384600676225024,-87.82375118,42.08852319,"illinois"
"856",971199199193772032,-73.9920791,40.7505053,"new york"
"857",972118566530002048,-98.4422802,35.1592256,"oklahoma"
"858",972118172437483008,-93.097702,41.8780025,"iowa"
"859",972117803988848000,-77.5300614,38.3343854,"virginia"
"860",972116828632829056,-82.5748194,27.4989278,"florida"
"861",968869382624509056,-102.621,38.0833,"colorado"
"862",972117233743867008,-81.3792365,28.5383355,"florida"
"863",972112805037005952,-89.1316944,38.5285169,"illinois"
"864",971895572515949952,-157.8374802,21.2809329,"hawaii"
"865",971449123105837056,-78.93686712,36.00769126,"north carolina"
"866",971431937259789952,-81.542072,40.969238,"ohio"
"867",971305151825837952,-75.55561879,39.78020228,"delaware"
"868",972115606047739008,-86.1349019,40.2671941,"indiana"
"869",972111186543172992,-81.6943605,41.49932,"ohio"
"870",972111058348530944,-86.1349019,40.2671941,"indiana"
"871",972110308381687040,-95.712891,37.09024,"kansas"
"872",972109834014416000,-74.0059728,40.7127753,"new york"
"873",971895572515949952,-157.8374802,21.2809329,"hawaii"
"874",971449123105837056,-78.93686712,36.00769126,"north carolina"
"875",971431937259789952,-81.542072,40.969238,"ohio"
"876",971305151825837952,-75.55561879,39.78020228,"delaware"
"877",972111058348530944,-86.1349019,40.2671941,"indiana"
"878",972110308381687040,-95.712891,37.09024,"kansas"
"879",972110022934220032,-95.712891,37.09024,"kansas"
"880",972109834014416000,-74.0059728,40.7127753,"new york"
"881",971895572515949952,-157.8374802,21.2809329,"hawaii"
"882",971895331012082944,-157.8370176,21.28266313,"hawaii"
"883",971449123105837056,-78.93686712,36.00769126,"north carolina"
"884",971431937259789952,-81.542072,40.969238,"ohio"
"885",971305151825837952,-75.55561879,39.78020228,"delaware"
"886",972111186543172992,-81.6943605,41.49932,"ohio"
"887",972110308381687040,-95.712891,37.09024,"kansas"
"888",972110022934220032,-95.712891,37.09024,"kansas"
"889",972008297413860992,-80.13143,25.77813,"florida"
"890",972094671760403968,-111.0937311,39.3209801,"utah"
"891",972094598339353984,-95.9739489,36.1287383,"oklahoma"
"892",972094475899211008,-77.0368707,38.9071923,"district of columbia"
"893",972094300212416000,-91.1604207,38.2081045,"missouri"
"894",972094192259403008,-80.2662033,41.0799874,"pennsylvania"
"895",972093719405972992,-84.3879824,33.7489954,"georgia"
"896",972093297324936960,-118.2436849,34.0522342,"california"
"897",972092757983580032,-74.0149197,40.7085767,"new york"
"898",968611782393671040,-73.9730761,40.60934207,"new york"
"899",972082677028401024,-82.495373,28.0169633,"florida"
"900",969017918167101056,-75.1652215,39.9525839,"pennsylvania"
"901",972085058759810944,-75.1652215,39.9525839,"pennsylvania"
"902",972067743133552000,-95.671459,36.252154,"oklahoma"
"903",972055160523512960,-82.9000751,32.1656221,"georgia"
"904",972085561937793024,-82.469682,43.04504505,"michigan"
"905",972087160571682048,-87.6297982,41.8781136,"illinois"
"906",972087143223954944,-78.8783689,42.8864468,"new york"
"907",972087136525549056,-80.8074661,32.2355026,"south carolina"
"908",972087079898201984,-95.712891,37.09024,"kansas"
"909",972087079483056000,-106.0793885,39.464066,"colorado"
"910",972087048633958016,-80.3260234,25.8017374,"florida"
"911",971529843178459008,-118.9667997,35.3852074,"california"
"912",971519983640567040,-86.300489,32.377716,"alabama"
"913",972066605948657024,-118.1479208,34.1469288,"california"
"914",972063261595261952,-111.9937114,41.0864102,"utah"
"915",972059682188640000,-118.1445155,34.1477849,"california"
"916",972056936572210944,-73.9761618,40.7619601,"new york"
"917",972051772444327040,-115.1745559,36.1023715,"nevada"
"918",972050597460376960,-118.1445155,34.1477849,"california"
"919",9.65e+17,-74.0064,40.7142,"new york"
"920",9.66e+17,-86.78388889,36.165,"tennessee"
"921",9.66e+17,-95.9373,36.1313,"oklahoma"
"922",9.67e+17,-118.243,34.0522,"california"
"923",9.68e+17,-86.78388889,36.165,"tennessee"
"924",9.68e+17,-115.136,36.175,"nevada"
"925",9.68e+17,-97.70642585,30.41159675,"texas"
"926",9.68e+17,-118.481,34.0221,"california"
"927",9.69e+17,-80.3822,27.7074,"florida"
"928",9.69e+17,-96.835,32.95777778,"texas"
"929",9.69e+17,-118.372,34.0879,"california"
"930",9.7e+17,-118.372,34.0879,"california"
"931",9.72e+17,-118.9667997,35.3852074,"california"
"932",9.72e+17,-86.300489,32.377716,"alabama"
"933",9.72e+17,-118.9667997,35.3852074,"california"
"934",9.72e+17,-86.300489,32.377716,"alabama"
"935",9.72e+17,-118.9667997,35.3852074,"california"
"936",9.72e+17,-86.300489,32.377716,"alabama"
"937",9.72e+17,-118.9667997,35.3852074,"california"
"938",9.72e+17,-86.300489,32.377716,"alabama"
"939",9.71e+17,-111.696,40.2988,"utah"
"940",9.7e+17,-95.84527778,46.81722222,"minnesota"
"941",9.7e+17,-122.66119,45.54016,"oregon"
"942",9.7e+17,-70.1004,41.2815,"massachusetts"
"943",9.7e+17,-90.21224663,29.9993529,"louisiana"
"944",9.7e+17,-83.29967,42.583422,"michigan"
"945",9.7e+17,-71.0617,42.3578,"massachusetts"
"946",9.7e+17,-86.58645,30.3965,"florida"
"947",9.7e+17,-86.58645,30.3965,"florida"
"948",9.7e+17,-122.43289,47.13112,"washington"
"949",9.7e+17,-96.8,32.7833,"texas"
"950",9.7e+17,-111.88834,40.57274,"utah"
"951",9.7e+17,-117.4260093,47.6585992,"washington"
"952",9.7e+17,-106.824,39.1923,"colorado"
"953",9.7e+17,-75.3266416,41.0881409,"pennsylvania"
"954",9.7e+17,-0.1821,51.5216,"texas"
"955",9.69e+17,-118.1819444,34.15,"california"
"956",9.69e+17,-97.97961473,30.30654031,"texas"
"957",9.69e+17,-95.9373,36.1313,"oklahoma"
"958",9.69e+17,-112.282,33.6142,"arizona"
"959",9.69e+17,-121.4754146,38.54110015,"california"
"960",9.69e+17,-73.9993318,40.7194859,"new york"
"961",9.69e+17,-78.8494,42.9047,"new york"
"962",9.69e+17,-76.13500586,43.03930465,"new york"
"963",9.69e+17,-122.418,37.775,"california"
"964",9.69e+17,-116.319,34.127,"california"
"965",9.69e+17,-118.2327769,34.04745639,"california"
"966",9.69e+17,-122.3033419,47.4426096,"washington"
"967",9.69e+17,-96.835,32.95777778,"texas"
"968",9.69e+17,-92.0478,30.31679,"louisiana"
"969",9.69e+17,-74.0035553,40.7070045,"new york"
"970",9.66e+17,-71.01948,42.94201,"new hampshire"
"971",9.69e+17,-73.92,41.28888889,"new york"
"972",9.69e+17,-80.0394,26.7151,"florida"
"973",9.69e+17,-118.243,34.0522,"california"
"974",9.69e+17,-86.4444,36.9817,"kentucky"
"975",9.69e+17,-117.369819,34.02311931,"california"
"976",9.69e+17,-79.23452,37.34406,"virginia"
"977",9.69e+17,-73.94111111,40.68333333,"new york"
"978",9.69e+17,-117.92,33.8025,"california"
"979",9.69e+17,-73.98915678,40.73957544,"new york"
"980",9.69e+17,-80.14181972,25.79526908,"florida"
"981",9.68e+17,-106.53667,31.81692,"texas"
"982",9.69e+17,-76.14956308,43.05620291,"new york"
"983",9.69e+17,-118.481,34.0221,"california"
"984",9.69e+17,-71.1547755,42.37613199,"massachusetts"
"985",9.69e+17,-75.1006,39.9767,"pennsylvania"
"986",9.69e+17,-80.3822,27.7074,"florida"
"987",9.69e+17,-89.00028,39.70889,"illinois"
"988",9.69e+17,-75.25136,39.9905199,"pennsylvania"
"989",9.69e+17,-114.0885,48.17204,"montana"
"990",9.68e+17,-97.70642585,30.41159675,"texas"
"991",9.68e+17,-117.17551,34.49805,"california"
"992",9.68e+17,-79.80190443,33.69369369,"south carolina"
"993",9.68e+17,-106.53667,31.81692,"texas"
"994",9.67e+17,-73.93326981,40.65906116,"new york"
"995",9.68e+17,-97.238086,32.8724,"texas"
"996",9.68e+17,-79.90575,40.45678,"pennsylvania"
"997",9.68e+17,-86.78388889,36.165,"tennessee"
"998",9.68e+17,-95.1567,36.6412,"oklahoma"
"999",9.68e+17,-74.0000496,40.7191229,"new york"
"1000",9.66e+17,-81.3777466,28.5419407,"florida"
"1001",9.66e+17,-74.0052,40.728407,"new york"
"1002",9.66e+17,-74.0064,40.7142,"new york"
"1003",9.66e+17,-115.1247222,36.08194444,"nevada"
"1004",9.66e+17,-80.804512,35.2037811,"north carolina"
"1005",9.65e+17,-118.9670818,35.3851588,"california"
"1006",9.65e+17,-78.4816513,38.0306816,"virginia"
"1007",9.65e+17,-118.25544,34.143,"california"
"1008",9.64e+17,-97.7639,30.2672,"texas"
"1009",9.64e+17,-97.06770325,33.03340149,"texas"
"1010",9.64e+17,-86.59,30.67,"florida"
"1011",9.64e+17,-88.15515017,41.52080677,"illinois"
"1012",9.64e+17,-97.13939667,32.85520172,"texas"
"1013",9.64e+17,-96.8839035,33.09769821,"texas"
"1014",9.64e+17,-97.2161026,32.86100006,"texas"
"1015",9.64e+17,-97.04930115,33.07749939,"texas"
"1016",9.64e+17,-96.74659729,32.65610123,"texas"
"1017",9.64e+17,-96.74720001,32.57949829,"texas"
"1018",9.64e+17,-96.40899658,32.86940002,"texas"
"1019",9.64e+17,-96.41210175,32.89929962,"texas"
"1020",9.64e+17,-96.99490356,33.04800034,"texas"
"1021",9.64e+17,-97.06770325,33.03340149,"texas"
"1022",9.64e+17,-96.62249756,32.92520142,"texas"
"1023",9.64e+17,-83.13056,42.44679,"michigan"
"1024",9.64e+17,-122.25323,38.129,"california"
"1025",9.64e+17,-120.995,37.6615,"california"
"1026",9.64e+17,-74.5,40,"new jersey"
"1027",9.64e+17,-86.1181,39.6113,"indiana"
"1028",9.64e+17,-86.59,30.67,"florida"
"1029",9.64e+17,-88.15515017,41.52080677,"illinois"
"1030",9.64e+17,-97.13939667,32.85520172,"texas"
"1031",9.64e+17,-96.8839035,33.09769821,"texas"
"1032",9.64e+17,-97.2161026,32.86100006,"texas"
"1033",9.64e+17,-97.04930115,33.07749939,"texas"
"1034",9.64e+17,-96.74659729,32.65610123,"texas"
"1035",9.64e+17,-96.74720001,32.57949829,"texas"
"1036",9.64e+17,-96.40899658,32.86940002,"texas"
"1037",9.64e+17,-96.41210175,32.89929962,"texas"
"1038",9.64e+17,-96.99490356,33.04800034,"texas"
"1039",9.64e+17,-97.06770325,33.03340149,"texas"
"1040",9.64e+17,-96.62249756,32.92520142,"texas"
"1041",9.64e+17,-83.13056,42.44679,"michigan"
"1042",9.64e+17,-122.25323,38.129,"california"
"1043",9.64e+17,-120.995,37.6615,"california"
"1044",9.64e+17,-74.5,40,"new jersey"
"1045",9.64e+17,-86.1181,39.6113,"indiana"
"1046",9.64e+17,-115.136,36.175,"nevada"
"1047",9.64e+17,-122.4,37.71666667,"california"
"1048",9.66e+17,-86.68,37.21,"kentucky"
"1049",9.66e+17,-111.6888049,40.2802665,"utah"
"1050",9.66e+17,-122.418,37.775,"california"
"1051",9.66e+17,-104.984,39.7392,"colorado"
"1052",9.63e+17,-84.3881,33.7489,"georgia"
"1053",9.63e+17,-74.02386335,40.74555072,"new jersey"
"1054",9.71e+17,-71.09124798,42.36599294,"massachusetts"
"1055",9.71e+17,-97.3449525,32.5349018,"texas"
"1056",9.71e+17,-104.961,40.1112,"colorado"
"1057",9.71e+17,-86.73179621,33.52807388,"alabama"
"1058",9.71e+17,-86.73179621,33.52807388,"alabama"
"1059",9.71e+17,-115.1745751,36.10969308,"nevada"
"1060",9.71e+17,-92.2569,34.7808,"arkansas"
"1061",9.72e+17,-96.684463,40.822107,"nebraska"
"1062",9.72e+17,-104.956214,34.683349,"new mexico"
"1063",9.72e+17,-107.796982,35.871845,"new mexico"
"1064",9.72e+17,-106.647518,32.896178,"new mexico"
"1065",9.72e+17,-107.382953,36.662977,"new mexico"
"1066",9.72e+17,-106.927684,33.248339,"new mexico"
"1067",9.72e+17,-104.336642,32.641793,"new mexico"
"1068",9.72e+17,-106.415948,32.185861,"new mexico"
"1069",9.72e+17,-106.70399,33.110494,"new mexico"
"1070",9.72e+17,-69.097457,46.29483,"maine"
"1071",9.72e+17,-114.14336,44.146321,"idaho"
"1072",9.72e+17,-90.865225,29.856555,"louisiana"
"1073",9.72e+17,-97.524299,35.362548,"oklahoma"
"1074",9.72e+17,-99.805513,38.399933,"kansas"
